VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2016-03-01 09:34:28,2016-03-01 09:40:57,1,.68,-73.970191955566406,40.756008148193359,1,N,-73.968963623046875,40.764041900634766,1,6,0,0.5,1,0,0.3,7.8
2,2016-03-01 09:34:28,2016-03-01 09:45:45,1,.97,-73.9796142578125,40.765647888183594,1,N,-73.994453430175781,40.769145965576172,2,8.5,0,0.5,0,0,0.3,9.3
2,2016-03-01 09:34:29,2016-03-01 10:11:06,1,9.27,-73.863365173339844,40.769687652587891,1,N,-73.952499389648437,40.765613555908203,1,32,0,0.5,7.67,5.54,0.3,46.01
2,2016-03-01 09:34:29,2016-03-01 09:40:57,1,.70,-73.962753295898438,40.766571044921875,1,N,-73.97064208984375,40.761508941650391,2,6,0,0.5,0,0,0.3,6.8
1,2016-03-01 09:34:30,2016-03-01 10:06:52,1,10.40,-73.874420166015625,40.773979187011719,1,N,-73.974288940429688,40.756729125976563,1,32,0,0.5,7.65,5.54,0.3,45.99
2,2016-03-01 09:34:30,2016-03-01 09:39:32,5,.72,-73.977226257324219,40.755931854248047,1,N,-73.982101440429688,40.762348175048828,2,5.5,0,0.5,0,0,0.3,6.3
1,2016-03-01 09:34:31,2016-03-01 09:46:31,1,1.00,-73.974266052246094,40.755897521972656,1,N,-73.983856201171875,40.763538360595703,2,8.5,0,0.5,0,0,0.3,9.3
1,2016-03-01 09:34:31,2016-03-01 09:42:06,1,.90,-73.992820739746094,40.742904663085938,1,N,-74.0057373046875,40.750141143798828,1,6.5,0,0.5,1.5,0,0.3,8.8
1,2016-03-01 09:34:31,2016-03-01 09:50:46,1,2.60,0,0,1,N,0,0,2,13,0,0.5,0,0,0.3,13.8
1,2016-03-01 09:34:31,2016-03-01 09:57:17,1,4.70,-73.994720458984375,40.750255584716797,1,N,-74.006454467773438,40.704093933105469,1,19.5,0,0.5,4.05,0,0.3,24.35
2,2016-03-01 09:34:31,2016-03-01 09:56:03,1,2.59,-73.946197509765625,40.777290344238281,1,N,-73.976051330566406,40.759689331054688,1,15,0,0.5,2.2,0,0.3,18
2,2016-03-01 09:34:31,2016-03-01 09:46:51,1,1.64,-73.973548889160156,40.750919342041016,1,N,-73.991142272949219,40.744148254394531,1,9,0,0.5,0.98,0,0.3,10.78
2,2016-03-01 09:34:31,2016-03-01 10:03:25,1,3.01,-73.995132446289062,40.749771118164063,1,N,-73.98187255859375,40.785526275634766,1,18,0,0.5,2.2,0,0.3,21
2,2016-03-01 09:34:31,2016-03-01 09:45:11,1,.86,-73.955131530761719,40.777191162109375,1,N,-73.961692810058594,40.770732879638672,1,8,0,0.5,1.32,0,0.3,10.12
2,2016-03-01 09:34:31,2016-03-01 10:00:01,5,7.99,-74.000442504882813,40.677631378173828,1,N,-73.967903137207031,40.752189636230469,1,26,0,0.5,6.16,5.54,0.3,38.5
1,2016-03-01 09:34:32,2016-03-01 09:47:35,2,1.30,-73.993743896484375,40.751686096191406,1,N,-73.979705810546875,40.759223937988281,1,9.5,0,0.5,1,0,0.3,11.3
2,2016-03-01 09:34:32,2016-03-01 09:50:13,1,2.04,-73.955116271972656,40.764926910400391,1,N,-73.980209350585938,40.780551910400391,2,11.5,0,0.5,0,0,0.3,12.3
2,2016-03-01 09:34:32,2016-03-01 09:45:02,1,.98,-73.994857788085938,40.750217437744141,1,N,-74.005302429199219,40.751350402832031,1,8,0,0.5,1.76,0,0.3,10.56
1,2016-03-01 09:34:33,2016-03-01 09:44:42,1,1.80,-74.0062255859375,40.716838836669922,1,N,-73.989730834960938,40.702091217041016,1,9,0,0.5,1.95,0,0.3,11.75
2,2016-03-01 09:34:33,2016-03-01 09:35:08,4,.14,-73.9769287109375,40.743350982666016,1,N,-73.978034973144531,40.741806030273438,1,2.5,0,0.5,0,0,0.3,3.3
2,2016-03-01 09:34:33,2016-03-01 10:05:02,1,4.40,-73.987503051757812,40.744110107421875,1,N,-73.984764099121094,40.779338836669922,1,22,0,0.5,5.7,0,0.3,28.5
2,2016-03-01 09:34:33,2016-03-01 09:36:37,1,.28,-73.982757568359375,40.762752532958984,1,N,-73.978042602539063,40.760875701904297,2,3.5,0,0.5,0,0,0.3,4.3
2,2016-03-01 09:34:33,2016-03-01 09:51:04,1,1.17,-73.990684509277344,40.756134033203125,1,N,-73.980491638183594,40.755943298339844,2,11,0,0.5,0,0,0.3,11.8
2,2016-03-01 09:34:33,2016-03-01 09:52:08,4,2.10,-73.978858947753906,40.783321380615234,1,N,-73.988914489746094,40.761859893798828,2,13,0,0.5,0,0,0.3,13.8
2,2016-03-01 09:34:33,2016-03-01 09:49:41,5,1.94,-73.981887817382812,40.754959106445313,1,N,-73.973991394042969,40.739791870117188,1,11,0,0.5,2.95,0,0.3,14.75
2,2016-03-01 09:34:33,2016-03-01 10:00:21,1,3.37,-73.988845825195313,40.744861602783203,1,N,-73.980392456054688,40.782283782958984,2,17.5,0,0.5,0,0,0.3,18.3
1,2016-03-01 09:34:34,2016-03-01 09:51:00,1,1.50,-73.980461120605469,40.748062133789063,1,N,-73.9654541015625,40.763347625732422,1,11.5,0,0.5,2.45,0,0.3,14.75
2,2016-03-01 09:34:34,2016-03-01 09:51:17,2,1.33,-73.981979370117187,40.746345520019531,1,N,-73.9698486328125,40.760166168212891,1,11.5,0,0.5,2.46,0,0.3,14.76
2,2016-03-01 09:34:34,2016-03-01 09:44:10,1,.98,-73.981674194335937,40.746631622314453,1,N,-73.990364074707031,40.754673004150391,1,7.5,0,0.5,1,0,0.3,9.3
2,2016-03-01 09:34:34,2016-03-01 09:46:11,4,1.87,-73.974822998046875,40.783180236816406,1,N,-73.972190856933594,40.762260437011719,2,9.5,0,0.5,0,0,0.3,10.3
2,2016-03-01 09:34:34,2016-03-01 10:00:58,1,5.12,-73.944938659667969,40.802738189697266,1,N,-73.96624755859375,40.753063201904297,1,20.5,0,0.5,1,0,0.3,22.3
2,2016-03-01 09:34:34,2016-03-01 09:40:47,1,1.02,-73.989227294921875,40.726119995117188,1,N,-73.987228393554688,40.714920043945313,1,6,0,0.5,1.7,0,0.3,8.5
2,2016-03-01 09:34:34,2016-03-01 10:11:56,2,15.44,-73.873298645019531,40.774024963378906,1,N,-74.015335083007812,40.709117889404297,1,43.5,0,0.5,12.46,5.54,0.3,62.3
1,2016-03-01 09:34:35,2016-03-01 10:07:21,1,13.60,-73.972526550292969,40.750484466552734,1,N,-73.878715515136719,40.880435943603516,1,40,0,0.5,6,0,0.3,46.8
1,2016-03-01 09:34:35,2016-03-01 09:59:29,1,7.00,-74.01666259765625,40.709346771240234,1,N,-73.954109191894531,40.764118194580078,1,24.5,0,0.5,6.3,0,0.3,31.6
2,2016-03-01 09:34:35,2016-03-01 09:59:25,1,3.48,-73.978248596191406,40.752006530761719,1,N,-74.009834289550781,40.720157623291016,1,17.5,0,0.5,3.66,0,0.3,21.96
2,2016-03-01 09:34:35,2016-03-01 09:42:58,1,.67,-73.99237060546875,40.7322998046875,1,N,-73.987319946289062,40.738559722900391,1,6.5,0,0.5,1.46,0,0.3,8.76
2,2016-03-01 09:34:35,2016-03-01 09:44:02,3,.77,-73.999298095703125,40.744113922119141,1,N,-73.988945007324219,40.74371337890625,1,7.5,0,0.5,2.08,0,0.3,10.38
1,2016-03-01 09:34:36,2016-03-01 09:43:45,1,.90,-73.953475952148438,40.771064758300781,1,N,-73.963050842285156,40.771015167236328,1,7,0,0.5,1.55,0,0.3,9.35
1,2016-03-01 09:34:36,2016-03-01 10:35:52,1,12.10,0,0,1,N,0,0,2,44.5,0,0.5,0,5.54,0.3,50.84
1,2016-03-01 09:34:36,2016-03-01 09:53:52,1,2.30,-73.988059997558594,40.737743377685547,1,N,-73.983222961425781,40.762889862060547,1,13,0,0.5,2.75,0,0.3,16.55
1,2016-03-01 09:34:36,2016-03-01 09:36:51,1,.30,0,0,1,N,0,0,2,3.5,0,0.5,0,0,0.3,4.3
2,2016-03-01 09:34:36,2016-03-01 09:46:47,1,1.41,-73.993843078613281,40.766891479492188,1,N,-73.974441528320312,40.756065368652344,1,9,0,0.5,1.2,0,0.3,11
2,2016-03-01 09:34:36,2016-03-01 09:46:13,1,1.29,-73.978218078613281,40.773250579833984,1,N,-73.961212158203125,40.768741607666016,1,9,0,0.5,0,0,0.3,9.8
1,2016-03-01 09:34:37,2016-03-01 09:42:07,1,2.10,-73.966712951660156,40.789321899414062,1,N,-73.960220336914062,40.8115234375,1,8.5,0,0.5,1.86,0,0.3,11.16
1,2016-03-01 09:34:37,2016-03-01 09:53:48,1,5.30,-73.973228454589844,40.755104064941406,1,N,-74.011398315429688,40.702507019042969,1,19,0,0.5,4.95,0,0.3,24.75
1,2016-03-01 09:34:37,2016-03-01 09:46:59,1,1.40,0,0,1,N,0,0,1,9.5,0,0.5,2.06,0,0.3,12.36
2,2016-03-01 09:34:37,2016-03-01 09:59:23,1,12.83,-73.989097595214844,40.736705780029297,1,N,-73.865127563476563,40.770603179931641,1,37,0,0.5,10.84,5.54,0.3,54.18
2,2016-03-01 09:34:37,2016-03-01 09:56:22,1,2.79,-73.947540283203125,40.783672332763672,1,N,-73.975311279296875,40.756965637207031,2,15.5,0,0.5,0,0,0.3,16.3
2,2016-03-01 09:34:37,2016-03-01 10:08:34,6,6.78,-73.946647644042969,40.783191680908203,1,N,-74.000465393066406,40.726409912109375,2,27,0,0.5,0,0,0.3,27.8
2,2016-03-01 09:34:38,2016-03-01 09:42:46,1,.31,-73.983360290527344,40.776084899902344,1,N,-73.982223510742188,40.773914337158203,1,6.5,0,0.5,1,0,0.3,8.3
1,2016-03-01 09:34:39,2016-03-01 09:43:14,1,1.00,-73.966232299804687,40.765380859375,1,N,-73.962593078613281,40.756443023681641,1,7,0,0.5,1.95,0,0.3,9.75
1,2016-03-01 09:34:39,2016-03-01 09:59:17,1,2.90,-73.95257568359375,40.791400909423828,1,N,-73.974601745605469,40.755931854248047,2,16.5,0,0.5,0,0,0.3,17.3
2,2016-03-01 09:34:39,2016-03-01 09:48:02,1,1.02,-73.974746704101563,40.742038726806641,1,N,-73.983917236328125,40.750892639160156,1,9.5,0,0.5,2.06,0,0.3,12.36
1,2016-03-01 09:34:40,2016-03-01 09:50:56,1,1.50,-73.982589721679688,40.73944091796875,1,N,-73.983871459960937,40.755237579345703,1,11.5,0,0.5,1,0,0.3,13.3
2,2016-03-01 09:34:40,2016-03-01 09:50:47,1,1.83,-73.957801818847656,40.769577026367188,1,N,-73.981941223144531,40.767608642578125,1,11,0,0.5,2.36,0,0.3,14.16
2,2016-03-01 09:34:40,2016-03-01 09:52:01,4,1.23,-74.011062622070312,40.716300964355469,1,N,-73.9969482421875,40.725109100341797,1,11.5,0,0.5,2,0,0.3,14.3
2,2016-03-01 09:34:40,2016-03-01 09:50:02,1,1.45,-73.991508483886719,40.749706268310547,1,N,-73.977317810058594,40.758724212646484,2,10.5,0,0.5,0,0,0.3,11.3
1,2016-03-01 09:34:41,2016-03-01 09:47:32,1,1.20,-74.002311706542969,40.728168487548828,1,N,-74.0020751953125,40.715255737304688,1,9,0,0.5,1.95,0,0.3,11.75
1,2016-03-01 09:34:41,2016-03-01 09:59:38,1,5.20,-73.939231872558594,40.804946899414063,1,N,-73.972213745117188,40.749675750732422,1,20,0,0.5,4.15,0,0.3,24.95
1,2016-03-01 09:34:41,2016-03-01 09:53:00,1,1.90,-73.987556457519531,40.779018402099609,1,N,-73.970901489257812,40.760700225830078,1,12.5,0,0.5,1,0,0.3,14.3
1,2016-03-01 09:34:41,2016-03-01 09:46:50,1,1.70,-73.978584289550781,40.720008850097656,1,N,-73.990043640136719,40.735092163085938,1,9.5,0,0.5,2.05,0,0.3,12.35
1,2016-03-01 09:34:41,2016-03-01 09:40:51,1,.70,-73.994514465332031,40.750320434570312,1,N,-74.004966735839844,40.749710083007812,1,5.5,0,0.5,1.25,0,0.3,7.55
1,2016-03-01 09:34:41,2016-03-01 09:40:21,1,.60,-73.965934753417969,40.758563995361328,1,N,-73.974822998046875,40.7559814453125,1,5.5,0,0.5,1,0,0.3,7.3
1,2016-03-01 09:34:42,2016-03-01 09:48:40,1,1.10,-73.968765258789063,40.758556365966797,1,N,-73.983261108398438,40.754459381103516,2,10,0,0.5,0,0,0.3,10.8
2,2016-03-01 09:34:42,2016-03-01 10:20:18,4,12.14,-73.862640380859375,40.768531799316406,1,N,-73.97283935546875,40.756092071533203,1,40.5,0,0.5,11.71,5.54,0.3,58.55
2,2016-03-01 09:34:42,2016-03-01 09:48:44,5,1.25,-73.972122192382813,40.756504058837891,1,N,-73.990638732910156,40.755321502685547,1,10,0,0.5,3.24,0,0.3,14.04
2,2016-03-01 09:34:42,2016-03-01 09:54:58,1,4.60,-73.973213195800781,40.748386383056641,1,N,-74.001930236816406,40.709392547607422,1,17.5,0,0.5,1.5,0,0.3,19.8
2,2016-03-01 09:34:42,2016-03-01 09:58:02,5,1.76,-73.986610412597656,40.750270843505859,1,N,-73.985588073730469,40.757598876953125,1,14.5,0,0.5,2,0,0.3,17.3
2,2016-03-01 09:34:42,2016-03-01 09:39:34,6,1.50,-73.972122192382813,40.745639801025391,1,N,-73.958419799804687,40.764518737792969,1,6.5,0,0.5,1.46,0,0.3,8.76
2,2016-03-01 09:34:42,2016-03-01 09:45:40,1,1.29,-73.980918884277344,40.720485687255859,1,N,-73.987930297851563,40.719028472900391,2,8.5,0,0.5,0,0,0.3,9.3
1,2016-03-01 09:34:43,2016-03-01 09:57:06,1,2.20,-73.982505798339844,40.768314361572266,1,N,-73.98358154296875,40.743511199951172,1,15,0,0.5,3.15,0,0.3,18.95
1,2016-03-01 09:34:43,2016-03-01 09:56:07,1,2.80,-74.003921508789063,40.721916198730469,1,N,-73.98248291015625,40.756862640380859,1,14.5,0,0.5,3.05,0,0.3,18.35
2,2016-03-01 09:34:43,2016-03-01 09:42:24,2,.79,-73.974357604980469,40.762271881103516,1,N,-73.981719970703125,40.7523193359375,1,6.5,0,0.5,1.46,0,0.3,8.76
2,2016-03-01 09:34:43,2016-03-01 10:04:07,1,9.82,-73.873062133789063,40.774200439453125,1,N,-73.969337463378906,40.757839202880859,1,29.5,0,0.5,4,5.54,0.3,39.84
2,2016-03-01 09:34:43,2016-03-01 10:17:33,2,13.20,-73.863761901855469,40.769748687744141,1,N,-73.992729187011719,40.741081237792969,1,41.5,0,0.5,0,5.54,0.3,47.84
2,2016-03-01 09:34:43,2016-03-01 09:43:33,1,.82,-73.980178833007812,40.748191833496094,1,N,-73.992034912109375,40.749080657958984,1,7,0,0.5,1.5,0,0.3,9.3
1,2016-03-01 09:34:44,2016-03-01 09:56:44,2,2.80,0,0,1,N,0,0,2,15.5,0,0.5,0,0,0.3,16.3
1,2016-03-01 09:34:44,2016-03-01 09:55:53,1,2.50,-73.973976135253906,40.787521362304688,1,N,-73.953857421875,40.766384124755859,2,14.5,0,0.5,0,0,0.3,15.3
1,2016-03-01 09:34:44,2016-03-01 09:42:43,1,1.10,-73.977622985839844,40.788516998291016,1,N,-73.962028503417969,40.779453277587891,1,7.5,0,0.5,2.05,0,0.3,10.35
2,2016-03-01 09:34:44,2016-03-01 09:49:45,1,1.77,-73.98114013671875,40.771148681640625,1,N,-73.968605041503906,40.758316040039063,2,11,0,0.5,0,0,0.3,11.8
2,2016-03-01 09:34:44,2016-03-01 09:38:03,1,.79,-73.946022033691406,40.781558990478516,1,N,-73.9388427734375,40.791530609130859,2,4.5,0,0.5,0,0,0.3,5.3
2,2016-03-01 09:34:44,2016-03-01 09:57:02,1,2.28,-73.963096618652344,40.756801605224609,1,N,-73.991981506347656,40.749050140380859,2,14.5,0,0.5,0,0,0.3,15.3
1,2016-03-01 09:34:45,2016-03-01 09:47:57,1,4.40,-73.914985656738281,40.869922637939453,1,N,-73.950660705566406,40.812900543212891,2,15.5,0,0.5,0,0,0.3,16.3
1,2016-03-01 09:34:45,2016-03-01 09:52:57,1,2.10,-73.965385437011719,40.766056060791016,1,N,-73.988197326660156,40.747459411621094,1,12.5,0,0.5,1,0,0.3,14.3
1,2016-03-01 09:34:45,2016-03-01 09:55:38,1,4.10,-73.972671508789063,40.748992919921875,1,N,-73.995407104492187,40.713554382324219,1,17,0,0.5,0,0,0.3,17.8
1,2016-03-01 09:34:45,2016-03-01 09:58:15,1,1.80,0,0,1,N,0,0,2,14.5,0,0.5,0,0,0.3,15.3
1,2016-03-01 09:34:45,2016-03-01 09:43:31,1,1.60,-74.004997253417969,40.735439300537109,1,N,-74.006675720214844,40.751300811767578,1,8,0,0.5,1.75,0,0.3,10.55
2,2016-03-01 09:34:45,2016-03-01 09:56:15,1,4.73,-73.945808410644531,40.780200958251953,1,N,-73.990394592285156,40.737003326416016,1,18.5,0,0.5,3,0,0.3,22.3
2,2016-03-01 09:34:45,2016-03-01 09:48:32,1,2.19,-74.007148742675781,40.704616546630859,1,N,-73.98974609375,40.725624084472656,1,11,0,0.5,1,0,0.3,12.8
2,2016-03-01 09:34:45,2016-03-01 10:08:27,1,5.01,-73.98895263671875,40.777328491210938,1,N,-74.013801574707031,40.714698791503906,1,24.5,0,0.5,4,0,0.3,29.3
2,2016-03-01 09:34:45,2016-03-01 09:49:30,1,1.64,-74.005844116210937,40.745277404785156,1,N,-73.983436584472656,40.745201110839844,1,10.5,0,0.5,2.26,0,0.3,13.56
1,2016-03-01 09:34:46,2016-03-01 09:54:57,1,3.30,-73.994247436523438,40.751094818115234,1,N,-74.004180908203125,40.721832275390625,1,16,0,0.5,5,0,0.3,21.8
2,2016-03-01 09:34:46,2016-03-01 09:38:10,5,.46,-73.999000549316406,40.734321594238281,1,N,-73.994857788085938,40.740028381347656,1,4,0,0.5,1.2,0,0.3,6
2,2016-03-01 09:34:46,2016-03-01 09:58:32,1,7.68,-73.955833435058594,40.776088714599609,1,N,-73.929298400878906,40.861530303955078,2,26,0,0.5,0,0,0.3,26.8
2,2016-03-01 09:34:46,2016-03-01 10:15:15,1,11.08,-73.874420166015625,40.773979187011719,1,N,-73.98345947265625,40.755519866943359,1,36.5,0,0.5,8.57,5.54,0.3,51.41
1,2016-03-01 09:34:47,2016-03-01 09:44:23,1,.90,-73.986198425292969,40.761386871337891,1,N,-73.973876953125,40.762638092041016,1,7.5,0,0.5,1,0,0.3,9.3
2,2016-03-01 09:34:47,2016-03-01 09:53:17,6,2.60,-74.003898620605469,40.747631072998047,1,N,-73.999702453613281,40.719345092773438,2,13.5,0,0.5,0,0,0.3,14.3
2,2016-03-01 09:34:47,2016-03-01 09:46:19,1,1.55,-73.977867126464844,40.763538360595703,1,N,-73.978950500488281,40.747390747070313,1,9,0,0.5,2.94,0,0.3,12.74
1,2016-03-01 09:34:48,2016-03-01 09:51:55,1,3.20,-73.981063842773438,40.720733642578125,1,N,-74.002548217773438,40.750053405761719,1,15,0,0.5,3.15,0,0.3,18.95
1,2016-03-01 09:34:48,2016-03-01 09:47:07,1,1.60,-73.959442138671875,40.774818420410156,1,N,-73.979522705078125,40.783641815185547,2,9.5,0,0.5,0,0,0.3,10.3
1,2016-03-01 09:34:48,2016-03-01 09:49:54,1,1.20,-73.973945617675781,40.751495361328125,1,N,-73.991142272949219,40.750110626220703,1,10.5,0,0.5,2.25,0,0.3,13.55
2,2016-03-01 09:34:48,2016-03-01 09:57:22,2,1.89,-73.956771850585938,40.780990600585937,1,N,-73.969818115234375,40.756748199462891,2,14.5,0,0.5,0,0,0.3,15.3
2,2016-03-01 09:34:48,2016-03-01 09:59:15,2,10.97,-73.974967956542969,40.757709503173828,1,N,-73.873466491699219,40.774368286132812,1,33.5,0,0.5,5,5.54,0.3,44.84
2,2016-03-01 09:34:48,2016-03-01 10:10:45,1,7.04,-73.975387573242187,40.68115234375,1,N,-73.934967041015625,40.742488861083984,1,29.5,0,0.5,4,0,0.3,34.3
2,2016-03-01 09:34:48,2016-03-01 09:38:20,2,.62,-73.983230590820313,40.775600433349609,1,N,-73.98406982421875,40.780319213867188,2,4.5,0,0.5,0,0,0.3,5.3
1,2016-03-01 09:34:49,2016-03-01 10:03:14,2,2.40,-73.981727600097656,40.783538818359375,1,N,-73.981185913085938,40.756923675537109,1,17.5,0,0.5,4.55,0,0.3,22.85
1,2016-03-01 09:34:49,2016-03-01 09:49:40,1,4.00,-73.979881286621094,40.739185333251953,1,N,-74.006973266601563,40.705413818359375,1,15,0,0.5,3.16,0,0.3,18.96
1,2016-03-01 09:34:50,2016-03-01 09:54:00,1,2.00,-73.946090698242188,40.778095245361328,1,N,-73.968093872070313,40.762050628662109,1,13,0,0.5,3.45,0,0.3,17.25
1,2016-03-01 09:34:50,2016-03-01 09:52:19,1,2.00,-73.992256164550781,40.7249755859375,1,N,-73.989303588867187,40.747661590576172,1,12,0,0.5,2.55,0,0.3,15.35
1,2016-03-01 09:34:50,2016-03-01 09:43:57,1,1.10,-73.9593505859375,40.766849517822266,1,N,-73.972793579101563,40.758834838867188,1,7.5,0,0.5,1.66,0,0.3,9.96
2,2016-03-01 09:34:50,2016-03-01 10:14:11,1,7.23,-73.95263671875,40.780582427978516,1,N,-74.0057373046875,40.726470947265625,1,28.5,0,0.5,5,0,0.3,34.3
2,2016-03-01 09:34:50,2016-03-01 09:50:13,1,2.57,-74.001106262207031,40.746360778808594,1,N,-73.96893310546875,40.748390197753906,1,12.5,0,0.5,2.66,0,0.3,15.96
2,2016-03-01 09:34:50,2016-03-01 09:51:53,2,2.89,-74.002738952636719,40.739933013916016,1,N,-73.98968505859375,40.772594451904297,1,14,0,0.5,2.96,0,0.3,17.76
2,2016-03-01 09:34:50,2016-03-01 09:49:44,1,3.14,-73.999809265136719,40.761421203613281,1,N,-74.005958557128906,40.722251892089844,1,13,0,0.5,2.76,0,0.3,16.56
2,2016-03-01 09:34:50,2016-03-01 09:53:19,1,2.24,-73.966476440429688,40.789249420166016,1,N,-73.957229614257813,40.76654052734375,2,13,0,0.5,0,0,0.3,13.8
1,2016-03-01 09:34:51,2016-03-01 10:02:31,1,3.50,-73.978050231933594,40.789047241210937,1,N,-74.006790161132813,40.748691558837891,2,18.5,0,0.5,0,0,0.3,19.3
1,2016-03-01 09:34:51,2016-03-01 09:43:45,1,1.00,-73.9833984375,40.730121612548828,1,N,-73.99078369140625,40.740268707275391,1,7.5,0,0.5,1.65,0,0.3,9.95
1,2016-03-01 09:34:51,2016-03-01 09:59:31,1,2.70,-73.948593139648437,40.782051086425781,1,N,-73.97796630859375,40.757266998291016,1,16.5,0,0.5,4.3,0,0.3,21.6
2,2016-03-01 09:34:51,2016-03-01 09:39:27,1,1.39,-73.971664428710937,40.744213104248047,1,N,-73.966316223144531,40.759735107421875,1,6,0,0.5,1.36,0,0.3,8.16
2,2016-03-01 09:34:51,2016-03-01 10:04:13,5,3.70,-73.954376220703125,40.784046173095703,1,N,-73.989349365234375,40.7418212890625,1,19.5,0,0.5,4.5,0,0.3,24.8
1,2016-03-01 09:34:52,2016-03-01 09:41:44,1,1.10,-73.966995239257813,40.798622131347656,1,N,-73.950347900390625,40.797386169433594,2,7,0,0.5,0,0,0.3,7.8
1,2016-03-01 09:34:52,2016-03-01 10:12:05,1,5.90,-73.995063781738281,40.688831329345703,1,N,-73.980705261230469,40.75970458984375,1,26,0,0.5,6,0,0.3,32.8
1,2016-03-01 09:34:52,2016-03-01 09:56:22,1,2.20,-73.976715087890625,40.743728637695313,1,N,-73.992225646972656,40.715114593505859,1,14.5,0,0.5,3.05,0,0.3,18.35
2,2016-03-01 09:34:52,2016-03-01 10:04:16,1,12.02,-73.976585388183594,40.750988006591797,1,N,-73.86236572265625,40.768398284912109,1,36.5,0,0.5,12.85,5.54,0.3,55.69
2,2016-03-01 09:34:52,2016-03-01 09:39:29,2,.79,-73.979820251464844,40.786182403564453,1,N,-73.969200134277344,40.786750793457031,2,5,0,0.5,0,0,0.3,5.8
2,2016-03-01 09:34:52,2016-03-01 09:55:07,1,1.39,-73.982223510742188,40.778800964355469,1,N,-73.985023498535156,40.759361267089844,2,13,0,0.5,0,0,0.3,13.8
2,2016-03-01 09:34:52,2016-03-01 09:58:01,5,2.02,-73.990127563476563,40.775650024414063,1,N,-73.98785400390625,40.754383087158203,1,15,0,0.5,3.16,0,0.3,18.96
2,2016-03-01 09:34:52,2016-03-01 10:03:57,1,7.54,-74.014511108398438,40.713909149169922,1,N,-73.97161865234375,40.765308380126953,1,27,0,0.5,5.56,0,0.3,33.36
1,2016-03-01 09:34:53,2016-03-01 09:56:02,1,2.20,-73.980018615722656,40.764884948730469,1,N,-73.990898132324219,40.739543914794922,2,14,0,0.5,0,0,0.3,14.8
1,2016-03-01 09:34:53,2016-03-01 09:43:24,1,1.30,-73.976837158203125,40.743354797363281,1,N,-73.991241455078125,40.730945587158203,1,7.5,0,0.5,1,0,0.3,9.3
1,2016-03-01 09:34:53,2016-03-01 09:43:38,1,1.00,-73.994972229003906,40.744766235351563,1,N,-74.006782531738281,40.751300811767578,1,7.5,0,0.5,1.65,0,0.3,9.95
1,2016-03-01 09:34:53,2016-03-01 09:51:13,1,2.20,-73.993255615234375,40.741935729980469,1,N,-73.982421875,40.768386840820312,1,12,0,0.5,3.2,0,0.3,16
1,2016-03-01 09:34:53,2016-03-01 09:54:05,1,2.50,-73.964881896972656,40.771434783935547,1,N,-73.964134216308594,40.754486083984375,2,14,0,0.5,0,0,0.3,14.8
1,2016-03-01 09:34:53,2016-03-01 09:56:03,1,2.20,-74.005447387695312,40.740646362304688,1,N,-73.981773376464844,40.758262634277344,2,14,0,0.5,0,0,0.3,14.8
1,2016-03-01 09:34:53,2016-03-01 09:43:29,1,1.20,-73.987060546875,40.729286193847656,1,N,-74.002204895019531,40.729476928710937,1,7.5,0,0.5,1.65,0,0.3,9.95
2,2016-03-01 09:34:53,2016-03-01 09:48:06,1,2.75,-73.976837158203125,40.785137176513672,1,N,-73.946304321289062,40.806564331054688,2,11.5,0,0.5,0,0,0.3,12.3
1,2016-03-01 09:34:54,2016-03-01 10:02:40,2,7.60,-73.969367980957031,40.766460418701172,1,N,-74.014961242675781,40.711288452148438,1,27,0,0.5,7,0,0.3,34.8
2,2016-03-01 09:34:54,2016-03-01 09:57:38,1,5.58,-74.011817932128906,40.702529907226563,1,N,-73.974136352539062,40.75482177734375,2,20.5,0,0.5,0,0,0.3,21.3
2,2016-03-01 09:34:54,2016-03-01 09:47:21,5,1.43,-74.006507873535156,40.7376708984375,1,N,-73.998008728027344,40.753990173339844,1,9.5,0,0.5,3.09,0,0.3,13.39
2,2016-03-01 09:34:54,2016-03-01 09:45:19,1,3.06,-73.949180603027344,40.781139373779297,1,N,-73.970748901367188,40.755119323730469,1,11,0,0.5,2.95,0,0.3,14.75
1,2016-03-01 09:34:55,2016-03-01 10:13:00,1,15.90,-73.873008728027344,40.774192810058594,1,N,-74.016616821289063,40.708076477050781,1,44.5,0,0.5,10.15,5.54,0.3,60.99
1,2016-03-01 09:34:55,2016-03-01 09:42:15,1,2.20,-73.982589721679688,40.777385711669922,1,N,-73.961639404296875,40.805923461914063,1,8.5,0,0.5,0.7,0,0.3,10
1,2016-03-01 09:34:55,2016-03-01 09:43:05,1,.70,-73.973518371582031,40.763389587402344,1,N,-73.980575561523438,40.753780364990234,2,6.5,0,0.5,0,0,0.3,7.3
1,2016-03-01 09:34:55,2016-03-01 09:42:00,1,1.30,-74.004936218261719,40.741462707519531,1,N,-74.005317687988281,40.728172302246094,1,6.5,0,0.5,1.45,0,0.3,8.75
